STATE, YEAR, CITY, Total Population,Population Density (Per Sq. Mile),Area (Land),Area Total,Area (Water),Male,Female,White Alone,Black or African American Alone,American Indian and Alaska Native Alone,Asian Alone,Native Hawaiian and Other Pacific Islander Alone,Some Other Race Alone,Two or More Races,Households,Family Households,Married-Couple Family,Other Family,Male Householder No Wife Present,Female Householder No Husband Present,Nonfamily Households,Male Householder,Female Householder,Renter-Occupied Housing Units,1-Person Household,2-Person Household,3-Person Household,4-Person Household,5-Person Household,6-Person Household,7-or-More Person Household,Population 25 Years and Over,Less than High School,High School Graduate (Includes Equivalency),Some College,Bachelor's Degree,Master's Degree,Professional School Degree,Doctorate Degree,Population 16 Years and Over,In Labor Force,In Armed Forces,Civilian,Employed,Unemployed,Not in Labor Force,Civilian Population in Labor Force 16 Years and Over,Total Employed Civilian Population 16 Years and Over,Agriculture Forestry Fishing and Hunting and Mining,Construction,Manufacturing,Wholesale Trade,Retail Trade,Transportation and Warehousing and Utilities,Information,Finance and Insurance and Real Estate and Rental  and Leasing,Professional Scientific and Management and    Administrative and Waste Management Services,Educational Services and Health Care and Social  Assistance,Arts Entertainment and Recreation and  Accommodation and Food Services,Other Services Except Public Administration,Public Administration,Average Household Income (In 2019 Inflation-Adjusted Dollars),Gini Index,Workers 16 Years and Over,Car Truck or Van,Drove Alone,Carpooled,Public Transportation (Includes Taxicab),Motorcycle,Bicycle,Walked,Other Means,Worked At Home
California, 2015, Riverside city, 322423.0, 3973.65, 81.14, 81.44, 0.3, 160613.0, 161810.0, 209493.0, 19928.0, 2582.0, 20371.0, 1804.0, 49137.0, 19108.0, 92408.0, 66514.0, 45780.0, 20734.0, 6661.0, 14073.0, 25894.0, 13232.0, 12662.0, 42307.0, 12013.0, 10585.0, 6972.0, 5681.0, 3172.0, 2271.0, 1613.0, 198255.0, 40838.0, 50255.0, 63101.0, 26714.0, 12230.0, 2269.0, 2848.0, 253708.0, 160427.0, 109.0, 160318.0, 147424.0, 12894.0, 93281.0, 160318.0, 147424.0, 1180.0, 14398.0, 14178.0, 3009.0, 19268.0, 8362.0, 1742.0, 7520.0, 13517.0, 34496.0, 14369.0, 8008.0, 7377.0, 76920.0, 0.43, 144968.0, 127023.0, 107883.0, 19140.0, 3854.0, 352.0, 1363.0, 4792.0, 945.0, 6639.0
California, 2015, Roseville city, 130282.0, 3596.8, 36.22, 36.22, 0.0, 62591.0, 67691.0, 97065.0, 3012.0, 622.0, 14306.0, 573.0, 6876.0, 7828.0, 47520.0, 32013.0, 23987.0, 8026.0, 2902.0, 5124.0, 15507.0, 5347.0, 10160.0, 16960.0, 5610.0, 4819.0, 3201.0, 2184.0, 550.0, 498.0, 98.0, 88068.0, 6599.0, 15495.0, 33205.0, 22970.0, 6482.0, 1993.0, 1324.0, 103982.0, 64755.0, 245.0, 64510.0, 60877.0, 3633.0, 39227.0, 64510.0, 60877.0, 472.0, 3920.0, 2685.0, 1702.0, 8249.0, 3165.0, 1114.0, 4848.0, 7202.0, 15425.0, 5880.0, 1709.0, 4506.0, 93723.0, 0.42, 60021.0, 53293.0, 48621.0, 4672.0, 782.0, 195.0, 608.0, 929.0, 477.0, 3737.0
California, 2015, Sacramento city, 490715.0, 5011.62, 97.92, 100.11, 2.19, 237724.0, 252991.0, 243803.0, 64416.0, 3663.0, 89843.0, 5427.0, 49236.0, 34327.0, 177131.0, 106571.0, 66223.0, 40348.0, 13535.0, 26813.0, 70560.0, 31611.0, 38949.0, 96106.0, 34312.0, 25764.0, 14392.0, 9677.0, 5847.0, 2654.0, 3460.0, 323209.0, 53770.0, 70635.0, 100941.0, 64091.0, 22259.0, 8068.0, 3445.0, 382536.0, 237531.0, 547.0, 236984.0, 217467.0, 19517.0, 145005.0, 236984.0, 217467.0, 1602.0, 14314.0, 10404.0, 5767.0, 24029.0, 9911.0, 3287.0, 14799.0, 26561.0, 51373.0, 21870.0, 9609.0, 23941.0, 69733.0, 0.47, 211877.0, 180416.0, 161518.0, 18898.0, 7482.0, 623.0, 4097.0, 5967.0, 2704.0, 10588.0
California, 2015, Salinas city, 157386.0, 6790.09, 23.18, 23.22, 0.04, 77765.0, 79621.0, 91528.0, 1387.0, 1736.0, 8974.0, 124.0, 48429.0, 5208.0, 41925.0, 32617.0, 19991.0, 12626.0, 3964.0, 8662.0, 9308.0, 4494.0, 4814.0, 24391.0, 4591.0, 4120.0, 3865.0, 4226.0, 4176.0, 1553.0, 1860.0, 92015.0, 40072.0, 17753.0, 22117.0, 8883.0, 2161.0, 448.0, 581.0, 112436.0, 72178.0, 193.0, 71985.0, 67316.0, 4669.0, 40258.0, 71985.0, 67316.0, 17639.0, 3961.0, 2560.0, 2672.0, 6411.0, 2111.0, 377.0, 1357.0, 4330.0, 12612.0, 7034.0, 3585.0, 2667.0, 65460.0, 0.42, null, null, null, null, null, null, null, null, null, null
California, 2015, San Bernardino city, 216137.0, 3650.9, 59.2, 59.65, 0.44, 108671.0, 107466.0, 115593.0, 30844.0, 1902.0, 11001.0, 1173.0, 45804.0, 9820.0, 57585.0, 42169.0, 21933.0, 20236.0, 5511.0, 14725.0, 15416.0, 7651.0, 7765.0, 31627.0, 7103.0, 6688.0, 4982.0, 4818.0, 3699.0, 2316.0, 2021.0, 121274.0, 38069.0, 34381.0, 34012.0, 9771.0, 3678.0, 883.0, 480.0, 156963.0, 89888.0, 0.0, 89888.0, 80261.0, 9627.0, 67075.0, 89888.0, 80261.0, 322.0, 6254.0, 7474.0, 2905.0, 10495.0, 8005.0, 488.0, 4028.0, 7772.0, 15799.0, 7390.0, 5613.0, 3716.0, 47865.0, 0.44, 78044.0, 71829.0, 59776.0, 12053.0, 1398.0, 0.0, 466.0, 1494.0, 109.0, 2748.0
California, 2015, San Buenaventura (Ventura) city, 109717.0, 5066.68, 21.65, 32.09, 10.44, 53932.0, 55785.0, 91617.0, 558.0, 838.0, 4144.0, 481.0, 7062.0, 5017.0, 40166.0, 26186.0, 19279.0, 6907.0, 1559.0, 5348.0, 13980.0, 7120.0, 6860.0, 18168.0, 6621.0, 4538.0, 2883.0, 2217.0, 1443.0, 263.0, 203.0, 77005.0, 10782.0, 15311.0, 26759.0, 15245.0, 6278.0, 1978.0, 652.0, 88549.0, 55135.0, 0.0, 55135.0, 51442.0, 3693.0, 33414.0, 55135.0, 51442.0, 2426.0, 3065.0, 3776.0, 1173.0, 7881.0, 1993.0, 822.0, 1928.0, 6365.0, 9825.0, 5909.0, 2925.0, 3354.0, 87897.0, 0.43, 50340.0, 44399.0, 39438.0, 4961.0, 1172.0, 553.0, 787.0, 644.0, 278.0, 2507.0
California, 2015, San Clemente city, 65532.0, 3502.33, 18.71, 19.47, 0.76, 34076.0, 31456.0, 56224.0, 71.0, 0.0, 2388.0, 0.0, 3759.0, 3090.0, 24662.0, 17973.0, 15760.0, 2213.0, 948.0, 1265.0, 6689.0, 3675.0, 3014.0, 8267.0, 2928.0, 1919.0, 1678.0, 1059.0, 220.0, 153.0, 310.0, 47216.0, 2587.0, 5260.0, 14791.0, 16572.0, 5276.0, 1771.0, 959.0, 54914.0, 36216.0, 1474.0, 34742.0, 33298.0, 1444.0, 18698.0, 34742.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 134992.0, 0.48, null, null, null, null, null, null, null, null, null, null
California, 2015, San Diego city, 1394907.0, 4289.54, 325.19, 372.4, 47.21, 693826.0, 701081.0, 890706.0, 94235.0, 3780.0, 225120.0, 6495.0, 103920.0, 70651.0, 497663.0, 294386.0, 219996.0, 74390.0, 21065.0, 53325.0, 203277.0, 101575.0, 101702.0, 272039.0, 86897.0, 81849.0, 39622.0, 34456.0, 17112.0, 7351.0, 4752.0, 945996.0, 121635.0, 149407.0, 255788.0, 244058.0, 109948.0, 35398.0, 29762.0, 1141329.0, 768434.0, 26489.0, 741945.0, 690453.0, 51492.0, 372895.0, 741945.0, 690453.0, 3145.0, 26218.0, 60522.0, 17460.0, 62843.0, 24289.0, 18321.0, 43562.0, 115581.0, 155353.0, 90171.0, 38654.0, 34334.0, 92192.0, 0.47, 700865.0, 581504.0, 526540.0, 54964.0, 31417.0, 4631.0, 5075.0, 21858.0, 6135.0, 50245.0
California, 2015, San Francisco city, 864816.0, 18450.28, 46.87, 231.89, 185.02, 439752.0, 425064.0, 409361.0, 44843.0, 2945.0, 301034.0, 3769.0, 64455.0, 38409.0, 356916.0, 164201.0, 124277.0, 39924.0, 12947.0, 26977.0, 192715.0, 101006.0, 91709.0, 229112.0, 99907.0, 76692.0, 26070.0, 15699.0, 6902.0, 2295.0, 1547.0, 683821.0, 84780.0, 87434.0, 134438.0, 227064.0, 98781.0, 31959.0, 19365.0, 760939.0, 533829.0, 274.0, 533555.0, 506320.0, 27235.0, 227110.0, 533555.0, 506320.0, 1727.0, 16573.0, 27967.0, 8187.0, 50631.0, 19160.0, 32749.0, 46160.0, 115217.0, 89027.0, 58735.0, 22801.0, 17386.0, 134152.0, 0.52, 497133.0, 207786.0, 175284.0, 32502.0, 176901.0, 3894.0, 21427.0, 51627.0, 4881.0, 30617.0
California, 2015, San Jose city, 1026919.0, 5817.37, 176.53, 179.97, 3.44, 518317.0, 508602.0, 401920.0, 31414.0, 5454.0, 358104.0, 3153.0, 176222.0, 50652.0, 323133.0, 237820.0, 179743.0, 58077.0, 20375.0, 37702.0, 85313.0, 40999.0, 44314.0, 140114.0, 32071.0, 38788.0, 23611.0, 24065.0, 10506.0, 5942.0, 5131.0, 697313.0, 115901.0, 121953.0, 175536.0, 167117.0, 88402.0, 13640.0, 14764.0, 815706.0, 549244.0, 254.0, 548990.0, 515360.0, 33630.0, 266462.0, 548990.0, 515360.0, 1689.0, 32609.0, 92486.0, 9376.0, 49702.0, 17248.0, 17412.0, 23052.0, 89844.0, 93174.0, 51683.0, 22682.0, 14403.0, 118547.0, 0.45, 494087.0, 433413.0, 378252.0, 55161.0, 20697.0, 1423.0, 4865.0, 10485.0, 2827.0, 20377.0
California, 2015, San Leandro city, 90711.0, 6798.62, 13.34, 15.66, 2.32, 43032.0, 47679.0, 35537.0, 9004.0, 533.0, 32026.0, 354.0, 7631.0, 5626.0, 32325.0, 20927.0, 13809.0, 7118.0, 2248.0, 4870.0, 11398.0, 4924.0, 6474.0, 15161.0, 5640.0, 3987.0, 2220.0, 1208.0, 1194.0, 704.0, 208.0, 65634.0, 12084.0, 15122.0, 19046.0, 14084.0, 3650.0, 800.0, 848.0, 75506.0, 50617.0, 93.0, 50524.0, 47739.0, 2785.0, 24889.0, 50524.0, 47739.0, 46.0, 3320.0, 3490.0, 2100.0, 5811.0, 4106.0, 1369.0, 2329.0, 4742.0, 10068.0, 5627.0, 2500.0, 2231.0, 82855.0, 0.46, 46452.0, 36471.0, 31134.0, 5337.0, 6570.0, 224.0, 269.0, 1006.0, 681.0, 1231.0
California, 2015, San Marcos city, 92934.0, 3813.53, 24.37, 24.39, 0.02, 45246.0, 47688.0, 69040.0, 3983.0, 211.0, 9666.0, 811.0, 5174.0, 4049.0, 29407.0, 21377.0, 15643.0, 5734.0, 1533.0, 4201.0, 8030.0, 4058.0, 3972.0, 11729.0, 2662.0, 3145.0, 2019.0, 1410.0, 1800.0, 494.0, 199.0, 58107.0, 8523.0, 11719.0, 18556.0, 12291.0, 5847.0, 690.0, 481.0, 71298.0, 46612.0, 548.0, 46064.0, 44447.0, 1617.0, 24686.0, 46064.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 93533.0, 0.46, null, null, null, null, null, null, null, null, null, null
California, 2015, San Mateo city, 103524.0, 8534.76, 12.13, 15.88, 3.75, 50966.0, 52558.0, 58158.0, 1994.0, 279.0, 26126.0, 2548.0, 8624.0, 5795.0, 38658.0, 24144.0, 18334.0, 5810.0, 1157.0, 4653.0, 14514.0, 7312.0, 7202.0, 16658.0, 5332.0, 5519.0, 2447.0, 1838.0, 952.0, 135.0, 435.0, 74215.0, 8933.0, 9567.0, 17495.0, 22741.0, 10117.0, 2620.0, 2742.0, 84032.0, 58925.0, 0.0, 58925.0, 56720.0, 2205.0, 25107.0, 58925.0, 56720.0, 98.0, 2500.0, 5517.0, 819.0, 3935.0, 3888.0, 2872.0, 4366.0, 11340.0, 10934.0, 6262.0, 2998.0, 1191.0, 131224.0, 0.45, 55023.0, 42717.0, 37115.0, 5602.0, 6601.0, 160.0, 691.0, 959.0, 533.0, 3362.0
California, 2015, San Ramon city, 76132.0, 4215.28, 18.06, 18.08, 0.02, 39221.0, 36911.0, 33159.0, 1957.0, 435.0, 35289.0, 191.0, 459.0, 4642.0, 24569.0, 20261.0, 17862.0, 2399.0, 697.0, 1702.0, 4308.0, 1683.0, 2625.0, 7177.0, 1474.0, 1559.0, 1647.0, 1844.0, 579.0, 38.0, 36.0, 49471.0, 1916.0, 4978.0, 9571.0, 20234.0, 9844.0, 1440.0, 1488.0, 55742.0, 36583.0, 72.0, 36511.0, 35126.0, 1385.0, 19159.0, 36511.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 155170.0, 0.41, 34711.0, 28963.0, 25888.0, 3075.0, 2246.0, 0.0, 38.0, 185.0, 280.0, 2999.0
California, 2015, Santa Ana city, 335423.0, 12300.28, 27.27, 27.52, 0.25, 167503.0, 167920.0, 158061.0, 4801.0, 2868.0, 36204.0, 1184.0, 126135.0, 6170.0, 72177.0, 59997.0, 40119.0, 19878.0, 6706.0, 13172.0, 12180.0, 5863.0, 6317.0, 39610.0, 5122.0, 5123.0, 5775.0, 8392.0, 7009.0, 3695.0, 4494.0, 202730.0, 92896.0, 47818.0, 38726.0, 16173.0, 4759.0, 1363.0, 995.0, 248399.0, 162061.0, 0.0, 162061.0, 152728.0, 9333.0, 86338.0, 162061.0, 152728.0, 2499.0, 12257.0, 24873.0, 3932.0, 15625.0, 5204.0, 1551.0, 7927.0, 22401.0, 19447.0, 24413.0, 10794.0, 1805.0, 68903.0, 0.41, 151196.0, 134293.0, 114392.0, 19901.0, 8245.0, 75.0, 377.0, 3339.0, 1640.0, 3227.0
California, 2015, Santa Barbara city, 91852.0, 4718.13, 19.47, 41.97, 22.5, 45068.0, 46784.0, 71244.0, 1553.0, 457.0, 4386.0, 0.0, 11614.0, 2598.0, 36016.0, 18500.0, 13544.0, 4956.0, 1384.0, 3572.0, 17516.0, 7147.0, 10369.0, 21708.0, 8423.0, 5924.0, 3281.0, 1926.0, 1563.0, 276.0, 315.0, 63973.0, 9745.0, 8293.0, 14973.0, 18599.0, 7592.0, 2367.0, 2404.0, 78429.0, 54405.0, 0.0, 54405.0, 52182.0, 2223.0, 24024.0, 54405.0, 52182.0, 255.0, 3209.0, 2994.0, 1191.0, 5380.0, 888.0, 1856.0, 2520.0, 8734.0, 12944.0, 7053.0, 3440.0, 1718.0, 95889.0, 0.48, null, null, null, null, null, null, null, null, null, null
California, 2015, Santa Clara city, 126216.0, 6856.86, 18.41, 18.41, 0.0, 63278.0, 62938.0, 51802.0, 3654.0, 669.0, 54774.0, 2824.0, 7547.0, 4946.0, 43971.0, 28862.0, 23470.0, 5392.0, 1548.0, 3844.0, 15109.0, 8317.0, 6792.0, 24923.0, 6578.0, 7766.0, 4953.0, 3535.0, 1259.0, 257.0, 575.0, 88652.0, 7592.0, 12670.0, 19399.0, 26563.0, 18123.0, 1623.0, 2682.0, 104288.0, 72712.0, 71.0, 72641.0, 69633.0, 3008.0, 31576.0, 72641.0, 69633.0, 67.0, 1736.0, 14963.0, 1749.0, 6217.0, 1914.0, 3596.0, 1953.0, 15160.0, 13009.0, 5351.0, 1575.0, 2343.0, 126040.0, 0.41, 68446.0, 59483.0, 53358.0, 6125.0, 3543.0, 169.0, 899.0, 1323.0, 323.0, 2706.0
California, 2015, Santa Clarita city, 182367.0, 3459.4, 52.72, 52.78, 0.06, 90192.0, 92175.0, 135625.0, 6821.0, 989.0, 19860.0, 73.0, 8911.0, 10088.0, 59863.0, 44707.0, 34738.0, 9969.0, 2609.0, 7360.0, 15156.0, 6465.0, 8691.0, 19153.0, 4377.0, 5546.0, 3448.0, 2688.0, 1940.0, 810.0, 344.0, 121904.0, 12856.0, 26235.0, 41773.0, 28760.0, 9276.0, 1583.0, 1421.0, 145539.0, 99243.0, 128.0, 99115.0, 92814.0, 6301.0, 46296.0, 99115.0, 92814.0, 151.0, 6440.0, 8046.0, 2396.0, 10314.0, 2641.0, 4464.0, 8193.0, 10744.0, 18944.0, 10498.0, 4849.0, 5134.0, 101750.0, 0.37, 90549.0, 78919.0, 68632.0, 10287.0, 2807.0, 584.0, 266.0, 1509.0, 317.0, 6147.0
California, 2015, Santa Maria city, 105082.0, 4617.83, 22.76, 23.39, 0.64, 53320.0, 51762.0, 88586.0, 813.0, 433.0, 4778.0, 0.0, 8416.0, 2056.0, 27144.0, 20854.0, 15094.0, 5760.0, 2141.0, 3619.0, 6290.0, 2265.0, 4025.0, 14559.0, 2124.0, 1947.0, 2152.0, 1980.0, 2814.0, 1681.0, 1861.0, 58821.0, 25306.0, 10990.0, 15262.0, 5186.0, 1707.0, 240.0, 130.0, 74328.0, 50662.0, 138.0, 50524.0, 47280.0, 3244.0, 23666.0, 50524.0, 47280.0, 14825.0, 3159.0, 2684.0, 1521.0, 3515.0, 2240.0, 600.0, 1275.0, 2449.0, 7051.0, 4131.0, 2200.0, 1630.0, 64547.0, 0.38, null, null, null, null, null, null, null, null, null, null
California, 2015, Santa Monica city, 93219.0, 11077.99, 8.41, 8.42, 0.0, 46732.0, 46487.0, 65561.0, 8727.0, 227.0, 10972.0, 53.0, 2788.0, 4891.0, 45678.0, 18977.0, 14493.0, 4484.0, 1917.0, 2567.0, 26701.0, 12861.0, 13840.0, 32707.0, 17833.0, 8920.0, 3028.0, 2197.0, 439.0, 247.0, 43.0, 72955.0, 2680.0, 7842.0, 14762.0, 27878.0, 11811.0, 5339.0, 2643.0, 80790.0, 57878.0, 0.0, 57878.0, 54241.0, 3637.0, 22912.0, 57878.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 124587.0, 0.52, 51738.0, 35879.0, 33665.0, 2214.0, 2166.0, 392.0, 2660.0, 3295.0, 496.0, 6850.0
California, 2015, Santa Rosa city, 174989.0, 4237.66, 41.29, 41.5, 0.21, 86840.0, 88149.0, 126671.0, 3901.0, 2329.0, 8973.0, 620.0, 17798.0, 14697.0, 63648.0, 39348.0, 27455.0, 11893.0, 3301.0, 8592.0, 24300.0, 11693.0, 12607.0, 31999.0, 8387.0, 8034.0, 7118.0, 4020.0, 2375.0, 1275.0, 790.0, 121849.0, 17655.0, 24597.0, 42569.0, 23746.0, 8710.0, 2772.0, 1800.0, 139584.0, 91978.0, 0.0, 91978.0, 86425.0, 5553.0, 47606.0, 91978.0, 86425.0, 2606.0, 7562.0, 8423.0, 3142.0, 11413.0, 3659.0, 1054.0, 5050.0, 8902.0, 17735.0, 10056.0, 4289.0, 2534.0, 84625.0, 0.44, 84919.0, 76356.0, 66543.0, 9813.0, 1048.0, 349.0, 872.0, 1912.0, 280.0, 4102.0
California, 2015, Simi Valley city, 126766.0, 3056.07, 41.48, 42.25, 0.77, 63243.0, 63523.0, 102117.0, 1217.0, 533.0, 12063.0, 0.0, 4755.0, 6081.0, 40269.0, 31066.0, 24116.0, 6950.0, 2507.0, 4443.0, 9203.0, 4510.0, 4693.0, 10518.0, 2555.0, 3007.0, 1603.0, 1499.0, 882.0, 477.0, 495.0, 84935.0, 8542.0, 18444.0, 27645.0, 20802.0, 5764.0, 2498.0, 1240.0, 102001.0, 70099.0, 0.0, 70099.0, 66283.0, 3816.0, 31902.0, 70099.0, 66283.0, 526.0, 4701.0, 7343.0, 1180.0, 7946.0, 2295.0, 2413.0, 7213.0, 7367.0, 13062.0, 5642.0, 4348.0, 2247.0, 113816.0, 0.4, 64195.0, 59413.0, 51654.0, 7759.0, 274.0, 121.0, 296.0, 540.0, 293.0, 3258.0
California, 2015, South Gate city, 96399.0, 13321.77, 7.24, 7.35, 0.12, 47758.0, 48641.0, 54464.0, 1163.0, 233.0, 566.0, 279.0, 38164.0, 1530.0, 24276.0, 20723.0, 12900.0, 7823.0, 2965.0, 4858.0, 3553.0, 1692.0, 1861.0, 14527.0, 2089.0, 3468.0, 2346.0, 2436.0, 2410.0, 810.0, 968.0, 58793.0, 26742.0, 14848.0, 11255.0, 4552.0, 1146.0, 203.0, 47.0, 73179.0, 48413.0, 0.0, 48413.0, 43226.0, 5187.0, 24766.0, 48413.0, 43226.0, 50.0, 3300.0, 7195.0, 3675.0, 5033.0, 1899.0, 424.0, 1831.0, 3099.0, 8204.0, 4696.0, 3061.0, 759.0, 58543.0, 0.39, null, null, null, null, null, null, null, null, null, null
California, 2015, South San Francisco city, 67271.0, 7359.49, 9.14, 30.16, 21.02, 34177.0, 33094.0, 25141.0, 1658.0, 0.0, 21420.0, 1154.0, 14540.0, 3358.0, 19995.0, 16145.0, 10792.0, 5353.0, 2324.0, 3029.0, 3850.0, 2194.0, 1656.0, 7073.0, 1049.0, 1535.0, 1775.0, 786.0, 902.0, 688.0, 338.0, 47636.0, 10535.0, 10068.0, 13534.0, 10471.0, 2485.0, 461.0, 82.0, 55039.0, 37826.0, 104.0, 37722.0, 35716.0, 2006.0, 17213.0, 37722.0, 35716.0, 110.0, 2596.0, 2184.0, 1178.0, 4153.0, 3318.0, 542.0, 2005.0, 4665.0, 7430.0, 3773.0, 2203.0, 1559.0, 110857.0, 0.38, 35565.0, 28707.0, 24155.0, 4552.0, 3811.0, 69.0, 0.0, 1431.0, 310.0, 1237.0
California, 2015, Stockton city, 305650.0, 4956.25, 61.67, 64.75, 3.08, 150976.0, 154674.0, 140690.0, 32533.0, 1604.0, 66745.0, 1265.0, 26985.0, 35828.0, 94561.0, 67020.0, 41674.0, 25346.0, 7364.0, 17982.0, 27541.0, 13268.0, 14273.0, 48669.0, 11711.0, 11631.0, 8800.0, 8177.0, 4635.0, 2124.0, 1591.0, 188184.0, 47905.0, 47536.0, 59195.0, 22942.0, 6994.0, 2334.0, 1278.0, 230552.0, 132572.0, 59.0, 132513.0, 116930.0, 15583.0, 97980.0, 132513.0, 116930.0, 3768.0, 8427.0, 10080.0, 3656.0, 15565.0, 11005.0, 1622.0, 6317.0, 10061.0, 25297.0, 8967.0, 6006.0, 6159.0, 63337.0, 0.47, 113076.0, 103909.0, 86668.0, 17241.0, 2487.0, 470.0, 605.0, 1367.0, 1079.0, 3159.0
California, 2015, Sunnyvale city, 151760.0, 6902.11, 21.99, 22.69, 0.7, 79480.0, 72280.0, 65940.0, 3391.0, 39.0, 64936.0, 2247.0, 8902.0, 6305.0, 55157.0, 37110.0, 31579.0, 5531.0, 1424.0, 4107.0, 18047.0, 10966.0, 7081.0, 30522.0, 8363.0, 9447.0, 5235.0, 5060.0, 1635.0, 485.0, 297.0, 109728.0, 8956.0, 12251.0, 19868.0, 32783.0, 27264.0, 3218.0, 5388.0, 121269.0, 85612.0, 75.0, 85537.0, 81112.0, 4425.0, 35657.0, 85537.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 143074.0, 0.43, 79099.0, 65568.0, 57443.0, 8125.0, 6069.0, 860.0, 1912.0, 1352.0, 359.0, 2979.0
California, 2015, Temecula city, 112026.0, 3715.46, 30.15, 30.17, 0.02, 54407.0, 57619.0, 78958.0, 4245.0, 1054.0, 10602.0, 229.0, 10005.0, 6933.0, 33487.0, 26215.0, 19230.0, 6985.0, 2189.0, 4796.0, 7272.0, 4061.0, 3211.0, 12739.0, 2192.0, 4066.0, 2022.0, 2072.0, 1450.0, 379.0, 558.0, 70522.0, 6376.0, 16021.0, 27120.0, 11886.0, 7212.0, 848.0, 1059.0, 84157.0, 56131.0, 884.0, 55247.0, 51444.0, 3803.0, 28026.0, 55247.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 95137.0, 0.38, 51577.0, 47001.0, 41725.0, 5276.0, 97.0, 195.0, 0.0, 701.0, 381.0, 3202.0
California, 2015, Thousand Oaks city, 129329.0, 2350.1, 55.03, 55.18, 0.15, 65113.0, 64216.0, 103536.0, 3229.0, 549.0, 13483.0, 5.0, 3492.0, 5035.0, 45593.0, 32976.0, 27174.0, 5802.0, 2090.0, 3712.0, 12617.0, 4805.0, 7812.0, 13767.0, 4699.0, 2679.0, 2105.0, 2664.0, 1325.0, 220.0, 75.0, 90117.0, 6037.0, 13404.0, 26534.0, 25369.0, 13519.0, 2807.0, 2447.0, 104528.0, 68451.0, 40.0, 68411.0, 63727.0, 4684.0, 36077.0, 68411.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 135765.0, 0.41, null, null, null, null, null, null, null, null, null, null
California, 2015, Torrance city, 148468.0, 7250.13, 20.48, 20.55, 0.08, 73209.0, 75259.0, 72417.0, 4596.0, 1282.0, 48727.0, 1469.0, 9801.0, 10176.0, 54436.0, 37701.0, 30008.0, 7693.0, 2136.0, 5557.0, 16735.0, 8119.0, 8616.0, 24575.0, 8335.0, 5792.0, 5131.0, 3340.0, 1411.0, 365.0, 201.0, 103150.0, 5495.0, 17509.0, 31908.0, 32099.0, 11655.0, 2514.0, 1970.0, 122542.0, 77630.0, 0.0, 77630.0, 73513.0, 4117.0, 44912.0, 77630.0, 73513.0, 0.0, 2112.0, 8707.0, 1810.0, 7551.0, 4627.0, 1913.0, 6425.0, 10502.0, 16407.0, 7620.0, 3685.0, 2154.0, 103103.0, 0.45, 70515.0, 62819.0, 56553.0, 6266.0, 1082.0, 172.0, 923.0, 602.0, 1380.0, 3537.0
California, 2015, Tracy city, 87093.0, 3958.25, 22.0, 22.14, 0.14, 43156.0, 43937.0, 52157.0, 3884.0, 402.0, 14495.0, 394.0, 8951.0, 6810.0, 25423.0, 21249.0, 16715.0, 4534.0, 1301.0, 3233.0, 4174.0, 2069.0, 2105.0, 9764.0, 1796.0, 1837.0, 1847.0, 2472.0, 809.0, 472.0, 531.0, 54187.0, 8360.0, 11702.0, 18954.0, 11213.0, 2631.0, 1087.0, 240.0, 67247.0, 47163.0, 0.0, 47163.0, 43620.0, 3543.0, 20084.0, 47163.0, 43620.0, 226.0, 3675.0, 5470.0, 2027.0, 6116.0, 2888.0, 1175.0, 2065.0, 5950.0, 6573.0, 4303.0, 1448.0, 1704.0, 87986.0, 0.37, 42529.0, 37999.0, 31427.0, 6572.0, 855.0, 310.0, 379.0, 354.0, 240.0, 2392.0
California, 2015, Turlock city, 72293.0, 4270.52, 16.93, 16.93, 0.0, 33190.0, 39103.0, 56599.0, 1739.0, 520.0, 3976.0, 0.0, 6589.0, 2870.0, 25993.0, 18097.0, 12392.0, 5705.0, 2271.0, 3434.0, 7896.0, 3242.0, 4654.0, 12379.0, 3661.0, 3954.0, 1631.0, 1517.0, 1047.0, 381.0, 188.0, 46822.0, 7847.0, 12625.0, 13869.0, 7882.0, 3476.0, 495.0, 628.0, 55474.0, 33464.0, 0.0, 33464.0, 31035.0, 2429.0, 22010.0, 33464.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 74723.0, 0.46, null, null, null, null, null, null, null, null, null, null
California, 2015, Tustin city, 80563.0, 7270.02, 11.08, 11.08, 0.0, 39511.0, 41052.0, 36003.0, 1812.0, 40.0, 13813.0, 97.0, 24841.0, 3957.0, 24433.0, 18193.0, 11329.0, 6864.0, 2335.0, 4529.0, 6240.0, 3314.0, 2926.0, 12292.0, 2093.0, 3480.0, 2713.0, 1671.0, 1129.0, 354.0, 852.0, 52026.0, 7036.0, 9023.0, 14453.0, 15448.0, 4111.0, 1174.0, 781.0, 61967.0, 43764.0, 0.0, 43764.0, 41572.0, 2192.0, 18203.0, 43764.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 101668.0, 0.46, null, null, null, null, null, null, null, null, null, null
