STATE, YEAR, CITY, Total Population,Population Density (Per Sq. Mile),Area (Land),Area Total,Area (Water),Male,Female,White Alone,Black or African American Alone,American Indian and Alaska Native Alone,Asian Alone,Native Hawaiian and Other Pacific Islander Alone,Some Other Race Alone,Two or More Races,Households,Family Households,Married-Couple Family,Other Family,Male Householder No Wife Present,Female Householder No Husband Present,Nonfamily Households,Male Householder,Female Householder,Renter-Occupied Housing Units,1-Person Household,2-Person Household,3-Person Household,4-Person Household,5-Person Household,6-Person Household,7-or-More Person Household,Population 25 Years and Over,Less than High School,High School Graduate (Includes Equivalency),Some College,Bachelor's Degree,Master's Degree,Professional School Degree,Doctorate Degree,Population 16 Years and Over,In Labor Force,In Armed Forces,Civilian,Employed,Unemployed,Not in Labor Force,Civilian Population in Labor Force 16 Years and Over,Total Employed Civilian Population 16 Years and Over,Agriculture Forestry Fishing and Hunting and Mining,Construction,Manufacturing,Wholesale Trade,Retail Trade,Transportation and Warehousing and Utilities,Information,Finance and Insurance and Real Estate and Rental  and Leasing,Professional Scientific and Management and    Administrative and Waste Management Services,Educational Services and Health Care and Social  Assistance,Arts Entertainment and Recreation and  Accommodation and Food Services,Other Services Except Public Administration,Public Administration,Average Household Income (In 2019 Inflation-Adjusted Dollars),Gini Index,Workers 16 Years and Over,Car Truck or Van,Drove Alone,Carpooled,Public Transportation (Includes Taxicab),Motorcycle,Bicycle,Walked,Other Means,Worked At Home,aggravated-assault, arson, burglary, homicide, human-trafficing, larceny, motor-vehicle-theft, property-crime, rape, rape-legacy, robbery, violent-crime
California, 2011, Yorba Linda city, 65220.0, 3347.6, 19.48, 20.02, 0.54, 31615.0, 33605.0, 52246.0, 656.0, 348.0, 9605.0, 0.0, 662.0, 1703.0, 22109.0, 18297.0, 15972.0, 2325.0, 645.0, 1680.0, 3812.0, 1460.0, 2352.0, 3400.0, 1479.0, 763.0, 362.0, 673.0, 33.0, 90.0, 0.0, 43462.0, 1947.0, 5356.0, 14458.0, 13126.0, 6496.0, 1686.0, 393.0, 51155.0, 34237.0, 0.0, 34237.0, 31547.0, 2690.0, 16918.0, 34237.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 139511.0, 0.42, null, null, null, null, null, null, null, null, null, null,33, 3, 152, 3, 0, 640, 27, 819, 0, 4, 9, 49
California, 2011, Yuba City city, 65041.0, 4461.45, 14.58, 14.66, 0.08, 32542.0, 32499.0, 40708.0, 2131.0, 732.0, 12136.0, 236.0, 4389.0, 4709.0, 21943.0, 16487.0, 11266.0, 5221.0, 1610.0, 3611.0, 5456.0, 2782.0, 2674.0, 8577.0, 1887.0, 2922.0, 1356.0, 1368.0, 674.0, 230.0, 140.0, 40575.0, 9947.0, 9250.0, 14839.0, 4309.0, 1725.0, 374.0, 131.0, 50243.0, 31019.0, 446.0, 30573.0, 24987.0, 5586.0, 19224.0, 30573.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 59973.0, 0.42, null, null, null, null, null, null, null, null, null, null,132, 9, 348, 1, 0, 1277, 170, 1795, 0, 20, 57, 210
New York, 2011, Albany city, 97664.0, 4566.25, 21.39, 21.94, 0.55, 46115.0, 51549.0, 54083.0, 31363.0, 352.0, 5853.0, 0.0, 1729.0, 4284.0, 38251.0, 17449.0, 9319.0, 8130.0, 1208.0, 6922.0, 20802.0, 9671.0, 11131.0, 23128.0, 10876.0, 6725.0, 3271.0, 1028.0, 631.0, 509.0, 88.0, 58390.0, 7052.0, 14764.0, 16350.0, 11218.0, 6609.0, 1443.0, 954.0, 82544.0, 50720.0, 0.0, 50720.0, 44802.0, 5918.0, 31824.0, 50720.0, 44802.0, 116.0, 1200.0, 936.0, 803.0, 5112.0, 978.0, 941.0, 1584.0, 3911.0, 15537.0, 5758.0, 1670.0, 6256.0, 49302.0, 0.44, null, null, null, null, null, null, null, null, null, null,582, 12, 895, 4, 0, 3514, 202, 4611, 0, 33, 320, 939
New York, 2011, Buffalo city, 261004.0, 6463.05, 40.38, 52.49, 12.11, 124748.0, 136256.0, 131274.0, 96909.0, 1317.0, 8238.0, 62.0, 11360.0, 11844.0, 111424.0, 59913.0, 27181.0, 32732.0, 6656.0, 26076.0, 51511.0, 24579.0, 26932.0, 66372.0, 28373.0, 19517.0, 7375.0, 5614.0, 2569.0, 1279.0, 1645.0, 166333.0, 32046.0, 45545.0, 49703.0, 20739.0, 13357.0, 3099.0, 1844.0, 209508.0, 124271.0, 22.0, 124249.0, 106717.0, 17532.0, 85237.0, 124249.0, 106717.0, 154.0, 3036.0, 8982.0, 2393.0, 11340.0, 6049.0, 1364.0, 6196.0, 12435.0, 33834.0, 13469.0, 3487.0, 3978.0, 43137.0, 0.51, 103852.0, 78627.0, 67483.0, 11144.0, 14218.0, 0.0, 886.0, 6098.0, 1973.0, 2050.0,1634, 347, 4473, 36, 0, 8711, 1121, 14305, 0, 121, 1459, 3250
New York, 2011, Cheektowaga CDP, 76902.0, 3034.45, 25.34, 25.4, 0.06, 35494.0, 41408.0, 66346.0, 7650.0, 380.0, 1293.0, 0.0, 138.0, 1095.0, 33032.0, 19564.0, 13621.0, 5943.0, 1525.0, 4418.0, 13468.0, 5056.0, 8412.0, 10028.0, 4032.0, 2903.0, 2054.0, 372.0, 409.0, 258.0, 0.0, 54411.0, 4983.0, 19540.0, 17414.0, 8237.0, 3684.0, 380.0, 173.0, 64702.0, 42388.0, 0.0, 42388.0, 39225.0, 3163.0, 22314.0, 42388.0, 39225.0, 72.0, 1374.0, 3592.0, 1827.0, 5271.0, 2461.0, 613.0, 3143.0, 3092.0, 10516.0, 3625.0, 1782.0, 1857.0, 55542.0, 0.39, null, null, null, null, null, null, null, null, null, null,83, 3, 362, 2, 0, 2294, 97, 2753, 0, 10, 80, 175
New York, 2011, Mount Vernon city, 67789.0, 15456.91, 4.39, 4.4, 0.02, 29821.0, 37968.0, 14954.0, 41254.0, 154.0, 1431.0, 0.0, 6579.0, 3417.0, 25520.0, 16145.0, 9034.0, 7111.0, 1270.0, 5841.0, 9375.0, 3730.0, 5645.0, 16206.0, 6383.0, 4160.0, 1791.0, 1935.0, 1216.0, 670.0, 51.0, 43969.0, 6425.0, 13614.0, 13033.0, 6059.0, 3591.0, 757.0, 490.0, 52426.0, 37816.0, 33.0, 37783.0, 32524.0, 5259.0, 14610.0, 37783.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 66825.0, 0.46, null, null, null, null, null, null, null, null, null, null,394, 5, 296, 6, 0, 1012, 151, 1459, 0, 9, 249, 658
New York, 2011, New Rochelle city, 77591.0, 7496.51, 10.35, 13.24, 2.89, 37837.0, 39754.0, 51557.0, 14446.0, 140.0, 3265.0, 0.0, 4299.0, 3884.0, 29114.0, 19709.0, 14288.0, 5421.0, 1459.0, 3962.0, 9405.0, 3039.0, 6366.0, 14271.0, 5349.0, 3062.0, 2905.0, 1187.0, 1066.0, 522.0, 180.0, 53294.0, 8399.0, 13563.0, 10595.0, 10026.0, 6632.0, 2797.0, 1282.0, 62678.0, 39406.0, 38.0, 39368.0, 36382.0, 2986.0, 23272.0, 39368.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 105524.0, 0.54, 35530.0, 22615.0, 20249.0, 2366.0, 7677.0, 0.0, 0.0, 3402.0, 300.0, 1536.0,92, 2, 166, 2, 0, 1100, 77, 1343, 0, 2, 118, 214
New York, 2011, New York city, 8244910.0, 27243.0, 302.64, 468.48, 165.84, 3925290.0, 4319620.0, 3618421.0, 2054101.0, 27390.0, 1051946.0, 4321.0, 1236450.0, 252281.0, 3023330.0, 1814972.0, 1076334.0, 738638.0, 171555.0, 567083.0, 1208358.0, 526065.0, 682293.0, 2076565.0, 746108.0, 564803.0, 324285.0, 237496.0, 113289.0, 50071.0, 40513.0, 5617654.0, 1142277.0, 1400865.0, 1158431.0, 1128145.0, 541284.0, 170308.0, 76344.0, 6673545.0, 4208755.0, 2274.0, 4206481.0, 3734282.0, 472199.0, 2464790.0, 4206481.0, 3734282.0, 5320.0, 179814.0, 149801.0, 83902.0, 379431.0, 220787.0, 136304.0, 374174.0, 465088.0, 975994.0, 403109.0, 216164.0, 144394.0, 78403.0, 0.54, 3646436.0, 975261.0, 804319.0, 170942.0, 2094445.0, 2891.0, 30206.0, 380678.0, 21532.0, 141423.0,1, 0, 7, 0, 0, 48, 0, 55, 0, 0, 2, 3
New York, 2011, Rochester city, 210850.0, 5892.83, 35.78, 37.15, 1.37, 101831.0, 109019.0, 94135.0, 84858.0, 1169.0, 6412.0, 61.0, 14144.0, 10071.0, 85939.0, 42166.0, 18989.0, 23177.0, 4324.0, 18853.0, 43773.0, 22445.0, 21328.0, 53555.0, 24283.0, 14360.0, 6926.0, 3944.0, 2288.0, 848.0, 906.0, 128425.0, 26735.0, 34755.0, 34175.0, 19754.0, 9691.0, 2454.0, 861.0, 163254.0, 99656.0, 46.0, 99610.0, 85461.0, 14149.0, 63598.0, 99610.0, 85461.0, 37.0, 2661.0, 8625.0, 1348.0, 10971.0, 2075.0, 1810.0, 4170.0, 8761.0, 29382.0, 9974.0, 3428.0, 2219.0, 41736.0, 0.5, null, null, null, null, null, null, null, null, null, null,1148, 177, 3384, 31, 0, 6849, 701, 10934, 0, 95, 755, 2029
New York, 2011, Schenectady city, 66276.0, 6148.41, 10.78, 10.96, 0.19, 32897.0, 33379.0, 42510.0, 13822.0, 64.0, 3226.0, 0.0, 3657.0, 2997.0, 24378.0, 12439.0, 7436.0, 5003.0, 575.0, 4428.0, 11939.0, 6014.0, 5925.0, 14042.0, 6994.0, 3277.0, 1643.0, 1409.0, 430.0, 289.0, 0.0, 41155.0, 6470.0, 14926.0, 12094.0, 4266.0, 2052.0, 715.0, 632.0, 51511.0, 33437.0, 37.0, 33400.0, 30287.0, 3113.0, 18074.0, 33400.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 45736.0, 0.43, null, null, null, null, null, null, null, null, null, null,382, 24, 904, 4, 0, 2011, 183, 3098, 0, 43, 204, 633
New York, 2011, Syracuse city, 145150.0, 5795.92, 25.04, 25.61, 0.56, 68475.0, 76675.0, 82693.0, 41500.0, 1773.0, 8772.0, 33.0, 2760.0, 7619.0, 54801.0, 26509.0, 13494.0, 13015.0, 2651.0, 10364.0, 28292.0, 13463.0, 14829.0, 32956.0, 14782.0, 7507.0, 3978.0, 3092.0, 2107.0, 919.0, 571.0, 83419.0, 19265.0, 22936.0, 20514.0, 10851.0, 6968.0, 1624.0, 1261.0, 116264.0, 61874.0, 58.0, 61816.0, 54383.0, 7433.0, 54390.0, 61816.0, 54383.0, 231.0, 2275.0, 3709.0, 1038.0, 6850.0, 2771.0, 977.0, 3638.0, 4716.0, 18159.0, 5745.0, 2480.0, 1794.0, 42843.0, 0.5, 53441.0, 40907.0, 36381.0, 4526.0, 4591.0, 90.0, 257.0, 5188.0, 736.0, 1672.0,840, 60, 1705, 11, 0, 3261, 309, 5275, 0, 63, 388, 1302
New York, 2011, Yonkers city, 197397.0, 10959.2, 18.01, 20.3, 2.28, 95733.0, 101664.0, 108837.0, 36630.0, 415.0, 13340.0, 0.0, 31044.0, 7131.0, 74094.0, 48343.0, 28432.0, 19911.0, 4650.0, 15261.0, 25751.0, 11208.0, 14543.0, 41401.0, 14009.0, 9896.0, 7988.0, 5355.0, 2760.0, 950.0, 443.0, 136643.0, 24278.0, 40659.0, 32663.0, 23376.0, 12192.0, 2446.0, 1029.0, 159005.0, 97379.0, 0.0, 97379.0, 88784.0, 8595.0, 61626.0, 97379.0, 88784.0, 64.0, 6644.0, 4364.0, 1610.0, 11169.0, 5427.0, 2094.0, 6815.0, 8405.0, 26544.0, 6686.0, 5270.0, 3692.0, 69670.0, 0.47, 86671.0, 58191.0, 48786.0, 9405.0, 21860.0, 0.0, 0.0, 4558.0, 382.0, 1680.0,487, 15, 753, 7, 0, 2017, 298, 3068, 0, 35, 463, 992
Texas, 2011, Abilene city, 123471.0, 1156.17, 106.79, 112.21, 5.41, 63742.0, 59729.0, 100588.0, 13207.0, 425.0, 2559.0, 0.0, 2914.0, 3778.0, 41886.0, 25606.0, 17888.0, 7718.0, 1528.0, 6190.0, 16280.0, 7884.0, 8396.0, 16395.0, 5445.0, 5077.0, 2949.0, 2016.0, 428.0, 341.0, 139.0, 76972.0, 13005.0, 24167.0, 23435.0, 10927.0, 3902.0, 925.0, 611.0, 99831.0, 54929.0, 2089.0, 52840.0, 49531.0, 3309.0, 44902.0, 52840.0, 49531.0, 1042.0, 3038.0, 2735.0, 951.0, 6205.0, 1704.0, 981.0, 2592.0, 3023.0, 14373.0, 5712.0, 3575.0, 3600.0, 51405.0, 0.44, null, null, null, null, null, null, null, null, null, null,270, 31, 1119, 5, 0, 3093, 172, 4384, 0, 33, 120, 428
Texas, 2011, Allen city, 87476.0, 3327.13, 26.29, 26.39, 0.1, 40460.0, 47016.0, 63446.0, 5356.0, 377.0, 11477.0, 81.0, 2586.0, 4153.0, 30560.0, 24670.0, 19620.0, 5050.0, 1489.0, 3561.0, 5890.0, 1899.0, 3991.0, 5936.0, 1524.0, 2013.0, 1323.0, 504.0, 386.0, 186.0, 0.0, 57151.0, 2050.0, 6182.0, 18567.0, 19202.0, 8651.0, 1066.0, 1433.0, 65721.0, 49687.0, 0.0, 49687.0, 46012.0, 3675.0, 16034.0, 49687.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 109742.0, 0.37, null, null, null, null, null, null, null, null, null, null,143, 6, 511, 4, 0, 5184, 180, 5875, 0, 27, 72, 246
Texas, 2011, Amarillo city, 194701.0, 1957.27, 99.48, 101.16, 1.69, 95524.0, 99177.0, 160918.0, 12498.0, 1265.0, 6114.0, 286.0, 5790.0, 7830.0, 74756.0, 49714.0, 34860.0, 14854.0, 3851.0, 11003.0, 25042.0, 11183.0, 13859.0, 28408.0, 11747.0, 7085.0, 4274.0, 2897.0, 1318.0, 665.0, 422.0, 121748.0, 19750.0, 29984.0, 44308.0, 18535.0, 7207.0, 1564.0, 400.0, 146960.0, 98831.0, 294.0, 98537.0, 92783.0, 5754.0, 48129.0, 98537.0, 92783.0, 838.0, 6680.0, 9551.0, 3447.0, 12365.0, 4685.0, 1282.0, 6908.0, 6694.0, 19928.0, 10592.0, 4927.0, 4886.0, 59496.0, 0.46, 91727.0, 85171.0, 70392.0, 14779.0, 1088.0, 51.0, 140.0, 1301.0, 534.0, 3442.0,874, 75, 2018, 10, 0, 6755, 616, 9389, 0, 106, 235, 1225
Texas, 2011, Arlington city, 373681.0, 3897.31, 95.88, 99.62, 3.74, 185705.0, 187976.0, 239090.0, 74329.0, 1874.0, 32228.0, 285.0, 18476.0, 7399.0, 130544.0, 88722.0, 58464.0, 30258.0, 8337.0, 21921.0, 41822.0, 22589.0, 19233.0, 54777.0, 18901.0, 12310.0, 10876.0, 6449.0, 3327.0, 1844.0, 1070.0, 226100.0, 38751.0, 51976.0, 72014.0, 45311.0, 13782.0, 2526.0, 1740.0, 282278.0, 199831.0, 100.0, 199731.0, 181259.0, 18472.0, 82447.0, 199731.0, 181259.0, 850.0, 11704.0, 20455.0, 4807.0, 23439.0, 11027.0, 4110.0, 17456.0, 17123.0, 35074.0, 18051.0, 11543.0, 5620.0, 62647.0, 0.43, 177986.0, 167465.0, 146963.0, 20502.0, 756.0, 250.0, 284.0, 3050.0, 967.0, 5214.0,1176, 37, 4388, 22, 0, 11757, 1063, 17208, 0, 136, 540, 1874
Texas, 2011, Austin city, 820601.0, 2754.66, 297.9, 305.06, 7.17, 414143.0, 406458.0, 576084.0, 65132.0, 6387.0, 52658.0, 243.0, 96760.0, 23337.0, 331582.0, 174122.0, 116890.0, 57232.0, 15569.0, 41663.0, 157460.0, 78062.0, 79398.0, 189997.0, 78024.0, 59711.0, 25858.0, 14202.0, 7885.0, 2462.0, 1855.0, 527089.0, 73699.0, 87132.0, 131788.0, 146033.0, 58418.0, 15546.0, 14473.0, 658761.0, 485569.0, 566.0, 485003.0, 444984.0, 40019.0, 173192.0, 485003.0, 444984.0, 2105.0, 29039.0, 30706.0, 7940.0, 45648.0, 11272.0, 11745.0, 30857.0, 67328.0, 98614.0, 53727.0, 27062.0, 28941.0, 72650.0, 0.49, 436502.0, 363523.0, 316224.0, 47299.0, 18284.0, 1591.0, 8206.0, 12177.0, 5421.0, 27300.0,2126, 127, 7042, 27, 0, 33069, 2139, 42250, 0, 211, 1106, 3470
Texas, 2011, Baytown city, 71819.0, 2026.21, 35.44, 36.51, 1.07, 34546.0, 37273.0, 45722.0, 15234.0, 358.0, 931.0, 128.0, 8201.0, 1245.0, 23110.0, 17440.0, 10842.0, 6598.0, 1615.0, 4983.0, 5670.0, 2996.0, 2674.0, 9645.0, 2497.0, 1877.0, 1852.0, 1917.0, 863.0, 605.0, 34.0, 43098.0, 11141.0, 12762.0, 13349.0, 4375.0, 815.0, 143.0, 513.0, 51347.0, 32638.0, 49.0, 32589.0, 28445.0, 4144.0, 18709.0, 32589.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 62465.0, 0.47, null, null, null, null, null, null, null, null, null, null,1, 0, 3, 0, 0, 3, 0, 6, 0, 0, 0, 1
Texas, 2011, Beaumont city, 118532.0, 1431.54, 82.8, 85.83, 3.03, 57119.0, 61413.0, 47198.0, 57219.0, 120.0, 4487.0, 104.0, 7833.0, 1571.0, 46367.0, 28497.0, 15886.0, 12611.0, 2944.0, 9667.0, 17870.0, 8597.0, 9273.0, 18704.0, 7554.0, 3911.0, 3620.0, 1806.0, 1271.0, 346.0, 196.0, 77214.0, 12047.0, 23942.0, 25301.0, 10880.0, 3528.0, 1052.0, 464.0, 93033.0, 54951.0, 108.0, 54843.0, 49352.0, 5491.0, 38082.0, 54843.0, 49352.0, 741.0, 3520.0, 6121.0, 1178.0, 7339.0, 2064.0, 792.0, 2730.0, 3378.0, 10982.0, 4745.0, 2370.0, 3392.0, 57668.0, 0.52, 48786.0, 45667.0, 38965.0, 6702.0, 629.0, 73.0, 62.0, 1492.0, 121.0, 742.0,635, 32, 2035, 13, 0, 4336, 285, 6656, 0, 65, 356, 1069
Texas, 2011, Bryan city, 77315.0, 1740.85, 44.41, 44.5, 0.09, 39321.0, 37994.0, 51658.0, 14396.0, 158.0, 1727.0, 0.0, 7421.0, 1955.0, 27862.0, 14507.0, 10037.0, 4470.0, 885.0, 3585.0, 13355.0, 6885.0, 6470.0, 14155.0, 6571.0, 2818.0, 2085.0, 2031.0, 547.0, 31.0, 72.0, 44674.0, 7424.0, 14093.0, 11712.0, 5737.0, 3043.0, 1527.0, 1138.0, 61178.0, 40189.0, 0.0, 40189.0, 35117.0, 5072.0, 20989.0, 40189.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 43281.0, 0.47, null, null, null, null, null, null, null, null, null, null,322, 31, 681, 2, 0, 2130, 95, 2906, 0, 22, 78, 424
Texas, 2011, Carrollton city, 122656.0, 3379.31, 36.3, 37.11, 0.81, 61539.0, 61117.0, 85458.0, 10901.0, 513.0, 15774.0, 0.0, 6134.0, 3876.0, 42397.0, 30863.0, 21706.0, 9157.0, 3173.0, 5984.0, 11534.0, 4850.0, 6684.0, 17157.0, 4699.0, 6285.0, 2830.0, 1988.0, 947.0, 238.0, 170.0, 83068.0, 11491.0, 17017.0, 26053.0, 22575.0, 4827.0, 458.0, 647.0, 96875.0, 75274.0, 0.0, 75274.0, 70893.0, 4381.0, 21601.0, 75274.0, 70893.0, 899.0, 3609.0, 8608.0, 3564.0, 9548.0, 2733.0, 1859.0, 7888.0, 8047.0, 10669.0, 6444.0, 5254.0, 1771.0, 78601.0, 0.36, null, null, null, null, null, null, null, null, null, null,106, 7, 896, 3, 0, 2152, 274, 3322, 0, 4, 93, 206
Texas, 2011, College Station city, 95147.0, 1924.41, 49.44, 49.62, 0.17, 49685.0, 45462.0, 74586.0, 5784.0, 0.0, 9060.0, 0.0, 3568.0, 2149.0, 31743.0, 14897.0, 10673.0, 4224.0, 1320.0, 2904.0, 16846.0, 8773.0, 8073.0, 22284.0, 6721.0, 8416.0, 4245.0, 1723.0, 749.0, 338.0, 92.0, null, null, null, null, null, null, null, null, 81319.0, 49952.0, 131.0, 49821.0, 45646.0, 4175.0, 31367.0, 49821.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 50556.0, 0.57, null, null, null, null, null, null, null, null, null, null,224, 0, 651, 1, 0, 2289, 53, 2993, 0, 31, 32, 288
Texas, 2011, Corpus Christi city, 307954.0, 1917.38, 160.61, 489.59, 328.98, 150145.0, 157809.0, 265310.0, 13712.0, 1752.0, 5092.0, 85.0, 13034.0, 8969.0, 110554.0, 75170.0, 47398.0, 27772.0, 5899.0, 21873.0, 35384.0, 17490.0, 17894.0, 49150.0, 16104.0, 12789.0, 8923.0, 6470.0, 3341.0, 689.0, 834.0, 195642.0, 35365.0, 54242.0, 62742.0, 26930.0, 12210.0, 2121.0, 2032.0, 237074.0, 153751.0, 2117.0, 151634.0, 139534.0, 12100.0, 83323.0, 151634.0, 139534.0, 3124.0, 9979.0, 9960.0, 3648.0, 18236.0, 7551.0, 2274.0, 7429.0, 11559.0, 32345.0, 17905.0, 7178.0, 8346.0, 61985.0, 0.47, 139545.0, 122711.0, 104393.0, 18318.0, 2085.0, 1075.0, 461.0, 3958.0, 4986.0, 4269.0,1411, 68, 2668, 12, 0, 11762, 467, 14897, 0, 194, 370, 1987
Texas, 2011, Dallas city, 1223378.0, 3592.69, 340.52, 385.84, 45.33, 613811.0, 609567.0, 693636.0, 288824.0, 3821.0, 31117.0, 213.0, 182457.0, 23310.0, 455371.0, 259197.0, 157744.0, 101453.0, 26789.0, 74664.0, 196174.0, 102933.0, 93241.0, 256958.0, 106237.0, 64643.0, 34000.0, 25844.0, 15597.0, 6641.0, 3996.0, 771018.0, 210712.0, 171547.0, 171134.0, 135879.0, 52329.0, 20336.0, 9081.0, 930100.0, 625551.0, 268.0, 625283.0, 564132.0, 61151.0, 304549.0, 625283.0, 564132.0, 3115.0, 60136.0, 48648.0, 12960.0, 61939.0, 26040.0, 12738.0, 48443.0, 82112.0, 105170.0, 57406.0, 32317.0, 13108.0, 66470.0, 0.54, 555467.0, 493336.0, 433440.0, 59896.0, 22547.0, 368.0, 1116.0, 9115.0, 6084.0, 22901.0,5, 1, 29, 0, 0, 131, 9, 169, 0, 3, 1, 9
Texas, 2011, Denton city, 117177.0, 1332.29, 87.95, 89.32, 1.36, 56785.0, 60392.0, 87272.0, 14125.0, 192.0, 5324.0, 441.0, 2461.0, 7362.0, 40704.0, 21729.0, 14649.0, 7080.0, 3013.0, 4067.0, 18975.0, 8430.0, 10545.0, 22226.0, 7335.0, 7925.0, 3535.0, 2626.0, 655.0, 0.0, 150.0, 63814.0, 8285.0, 11075.0, 19363.0, 15976.0, 6107.0, 336.0, 2672.0, 97068.0, 68525.0, 0.0, 68525.0, 59489.0, 9036.0, 28543.0, 68525.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 62750.0, 0.5, null, null, null, null, null, null, null, null, null, null,190, 28, 574, 2, 0, 2669, 120, 3363, 0, 54, 54, 300
Texas, 2011, Edinburg city, 79156.0, 2103.4, 37.63, 37.69, 0.06, 42222.0, 36934.0, 71248.0, 1331.0, 0.0, 1779.0, 0.0, 3940.0, 858.0, 21149.0, 16306.0, 13004.0, 3302.0, 882.0, 2420.0, 4843.0, 2868.0, 1975.0, 10047.0, 2346.0, 2829.0, 1371.0, 1210.0, 1221.0, 1012.0, 58.0, 44077.0, 9051.0, 9472.0, 12919.0, 9381.0, 2271.0, 703.0, 280.0, 57854.0, 37444.0, 0.0, 37444.0, 32167.0, 5277.0, 20410.0, 37444.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 55944.0, 0.45, null, null, null, null, null, null, null, null, null, null,199, 19, 758, 1, 0, 3666, 228, 4652, 0, 28, 54, 282
Texas, 2011, El Paso city, 665577.0, 2607.7, 255.24, 256.26, 1.02, 317490.0, 348087.0, 543742.0, 20308.0, 2527.0, 8712.0, 1164.0, 74047.0, 15077.0, 219568.0, 157667.0, 101386.0, 56281.0, 12862.0, 43419.0, 61901.0, 31089.0, 30812.0, 91500.0, 28158.0, 20122.0, 16779.0, 13645.0, 7641.0, 3550.0, 1605.0, 400297.0, 94468.0, 92598.0, 123075.0, 59770.0, 23243.0, 4657.0, 2486.0, 498119.0, 304250.0, 13655.0, 290595.0, 268629.0, 21966.0, 193869.0, 290595.0, 268629.0, 1453.0, 15797.0, 18891.0, 7795.0, 30765.0, 17316.0, 5402.0, 14816.0, 21016.0, 76226.0, 27346.0, 13191.0, 18615.0, 56593.0, 0.47, 276170.0, 248353.0, 215776.0, 32577.0, 6251.0, 207.0, 559.0, 5362.0, 7362.0, 8076.0,2161, 120, 1859, 16, 0, 12997, 1456, 16312, 0, 217, 464, 2858
Texas, 2011, Flower Mound town, null, 1623.88, 41.39, 43.9, 2.52, 33010.0, 34199.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 47071.0, 35092.0, 0.0, 35092.0, 33561.0, 1531.0, 11979.0, 35092.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 138759.0, 0.33, null, null, null, null, null, null, null, null, null, null,44, 2, 96, 0, 0, 499, 41, 636, 0, 5, 3, 52
Texas, 2011, Fort Worth city, 760758.0, 2238.71, 339.82, 347.86, 8.04, 363677.0, 397081.0, 534458.0, 135076.0, 9808.0, 24996.0, 503.0, 34842.0, 21075.0, 263676.0, 176651.0, 118921.0, 57730.0, 12130.0, 45600.0, 87025.0, 40091.0, 46934.0, 109885.0, 41312.0, 26390.0, 15189.0, 12755.0, 7700.0, 4329.0, 2210.0, 460103.0, 93425.0, 114010.0, 132372.0, 83579.0, 27267.0, 5273.0, 4177.0, 554714.0, 374723.0, 1111.0, 373612.0, 333120.0, 40492.0, 179991.0, 373612.0, 333120.0, 4814.0, 24118.0, 39113.0, 8498.0, 36978.0, 22783.0, 4958.0, 23238.0, 34542.0, 74548.0, 29523.0, 17524.0, 12483.0, 63223.0, 0.47, 329444.0, 308847.0, 271614.0, 37233.0, 3170.0, 714.0, 331.0, 3917.0, 3412.0, 9053.0,2907, 143, 10063, 51, 0, 22660, 2449, 35172, 0, 354, 1267, 4579
Texas, 2011, Frisco city, 121389.0, 1964.1, 61.8, 62.38, 0.58, 61611.0, 59778.0, 95602.0, 10540.0, 1058.0, 8658.0, 0.0, 2059.0, 3472.0, 39067.0, 33901.0, 26183.0, 7718.0, 2565.0, 5153.0, 5166.0, 2378.0, 2788.0, 9653.0, 1651.0, 3530.0, 2528.0, 1411.0, 229.0, 132.0, 172.0, null, null, null, null, null, null, null, null, 82705.0, 67719.0, 146.0, 67573.0, 63753.0, 3820.0, 14986.0, 67573.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 123596.0, 0.35, null, null, null, null, null, null, null, null, null, null,91, 4, 485, 3, 0, 1883, 99, 2467, 0, 5, 23, 122
