STATE, YEAR, CITY, Total Population,Population Density (Per Sq. Mile),Area (Land),Area Total,Area (Water),Male,Female,White Alone,Black or African American Alone,American Indian and Alaska Native Alone,Asian Alone,Native Hawaiian and Other Pacific Islander Alone,Some Other Race Alone,Two or More Races,Households,Family Households,Married-Couple Family,Other Family,Male Householder No Wife Present,Female Householder No Husband Present,Nonfamily Households,Male Householder,Female Householder,Renter-Occupied Housing Units,1-Person Household,2-Person Household,3-Person Household,4-Person Household,5-Person Household,6-Person Household,7-or-More Person Household,Population 25 Years and Over,Less than High School,High School Graduate (Includes Equivalency),Some College,Bachelor's Degree,Master's Degree,Professional School Degree,Doctorate Degree,Population 16 Years and Over,In Labor Force,In Armed Forces,Civilian,Employed,Unemployed,Not in Labor Force,Civilian Population in Labor Force 16 Years and Over,Total Employed Civilian Population 16 Years and Over,Agriculture Forestry Fishing and Hunting and Mining,Construction,Manufacturing,Wholesale Trade,Retail Trade,Transportation and Warehousing and Utilities,Information,Finance and Insurance and Real Estate and Rental  and Leasing,Professional Scientific and Management and    Administrative and Waste Management Services,Educational Services and Health Care and Social  Assistance,Arts Entertainment and Recreation and  Accommodation and Food Services,Other Services Except Public Administration,Public Administration,Average Household Income (In 2019 Inflation-Adjusted Dollars),Gini Index,Workers 16 Years and Over,Car Truck or Van,Drove Alone,Carpooled,Public Transportation (Includes Taxicab),Motorcycle,Bicycle,Walked,Other Means,Worked At Home,aggravated-assault, arson, burglary, homicide, human-trafficing, larceny, motor-vehicle-theft, property-crime, rape, rape-legacy, robbery, violent-crime
Massachusetts, 2014, Framingham CDP, 70744.0, 2825.46, 25.04, 26.5, 1.46, 33797.0, 36947.0, 51521.0, 4042.0, 0.0, 6464.0, 39.0, 2972.0, 5706.0, 26770.0, 15986.0, 11725.0, 4261.0, 1064.0, 3197.0, 10784.0, 5325.0, 5459.0, 11285.0, 4832.0, 2144.0, 1710.0, 1720.0, 501.0, 247.0, 131.0, 49401.0, 5838.0, 13313.0, 9047.0, 13827.0, 5183.0, 1085.0, 1108.0, 56701.0, 40018.0, 43.0, 39975.0, 38117.0, 1858.0, 16683.0, 39975.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 83302.0, 0.47, 37196.0, 31840.0, 26221.0, 5619.0, 1478.0, 0.0, 166.0, 1539.0, 465.0, 1708.0,148, 0, 162, 0, 0, 662, 52, 876, 5, 0, 16, 169
Massachusetts, 2014, Lawrence city, 78192.0, 11290.04, 6.93, 7.41, 0.48, 38785.0, 39407.0, 28376.0, 2488.0, 409.0, 3282.0, 0.0, 41822.0, 1815.0, 25613.0, 18374.0, 8455.0, 9919.0, 2313.0, 7606.0, 7239.0, 4173.0, 3066.0, 18771.0, 4496.0, 4480.0, 4154.0, 2618.0, 1907.0, 724.0, 392.0, 46676.0, 13916.0, 16222.0, 10651.0, 4364.0, 947.0, 374.0, 202.0, 59407.0, 38794.0, 0.0, 38794.0, 35021.0, 3773.0, 20613.0, 38794.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 49940.0, 0.45, 34601.0, 27146.0, 21214.0, 5932.0, 3193.0, 0.0, 329.0, 2259.0, 206.0, 1468.0,499, 0, 393, 6, 0, 871, 778, 2042, 0, 26, 324, 855
Massachusetts, 2014, Lowell city, 109931.0, 8093.3, 13.58, 14.53, 0.94, 56340.0, 53591.0, 66372.0, 7234.0, 400.0, 20392.0, 90.0, 12039.0, 3404.0, 38173.0, 23050.0, 12566.0, 10484.0, 3257.0, 7227.0, 15123.0, 7373.0, 7750.0, 21310.0, 7563.0, 5782.0, 3555.0, 1376.0, 2004.0, 335.0, 695.0, 70674.0, 16464.0, 23647.0, 15435.0, 9615.0, 4412.0, 397.0, 704.0, 88693.0, 57513.0, 60.0, 57453.0, 51453.0, 6000.0, 31180.0, 57453.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 58948.0, 0.48, 50592.0, 42668.0, 38466.0, 4202.0, 2691.0, 23.0, 131.0, 2507.0, 455.0, 2117.0,371, 17, 638, 6, 0, 1838, 324, 2800, 41, 0, 181, 599
Massachusetts, 2014, Lynn city, 92137.0, 8577.81, 10.74, 13.52, 2.78, 45364.0, 46773.0, 42525.0, 10920.0, 692.0, 8613.0, 0.0, 24171.0, 5216.0, 32235.0, 21471.0, 11864.0, 9607.0, 2502.0, 7105.0, 10764.0, 5869.0, 4895.0, 17714.0, 5956.0, 3863.0, 3463.0, 1517.0, 1019.0, 837.0, 1059.0, 59012.0, 12079.0, 18543.0, 16880.0, 8440.0, 2609.0, 358.0, 103.0, 72052.0, 48162.0, 77.0, 48085.0, 44602.0, 3483.0, 23890.0, 48085.0, 44602.0, 272.0, 2741.0, 4211.0, 895.0, 5246.0, 2010.0, 820.0, 2632.0, 4901.0, 11027.0, 5989.0, 1952.0, 1906.0, 69632.0, 0.47, 44339.0, 30700.0, 27691.0, 3009.0, 6618.0, 0.0, 99.0, 1382.0, 3136.0, 2404.0,8, 0, 18, 0, 0, 72, 3, 93, 0, 0, 0, 8
Massachusetts, 2014, New Bedford city, 94855.0, 4743.51, 20.0, 24.13, 4.13, 44533.0, 50322.0, 64226.0, 7997.0, 675.0, 1553.0, 0.0, 17458.0, 2946.0, 38046.0, 23809.0, 12654.0, 11155.0, 2858.0, 8297.0, 14237.0, 6151.0, 8086.0, 22895.0, 8075.0, 6473.0, 4262.0, 2528.0, 1146.0, 255.0, 156.0, 64468.0, 19030.0, 20663.0, 14854.0, 6719.0, 2416.0, 533.0, 253.0, 74764.0, 48148.0, 0.0, 48148.0, 44325.0, 3823.0, 26616.0, 48148.0, 44325.0, 687.0, 3241.0, 6490.0, 1627.0, 5293.0, 2062.0, 920.0, 1128.0, 3352.0, 10812.0, 4252.0, 2501.0, 1960.0, 50618.0, 0.45, 43309.0, 39731.0, 31537.0, 8194.0, 940.0, 0.0, 0.0, 1275.0, 214.0, 1149.0,857, 19, 865, 3, 0, 2255, 244, 3364, 86, 0, 254, 1200
Massachusetts, 2014, Newton city, 88298.0, 4950.2, 17.84, 18.16, 0.33, 42068.0, 46230.0, 67118.0, 4292.0, 49.0, 12648.0, 0.0, 1266.0, 2925.0, 31595.0, 21633.0, 18246.0, 3387.0, 506.0, 2881.0, 9962.0, 4021.0, 5941.0, 9481.0, 4115.0, 2795.0, 1211.0, 1048.0, 238.0, 74.0, 0.0, 58192.0, 2125.0, 6640.0, 7167.0, 15946.0, 14130.0, 6139.0, 6045.0, 71665.0, 46406.0, 0.0, 46406.0, 44938.0, 1468.0, 25259.0, 46406.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 171543.0, 0.53, 43634.0, 30753.0, 29000.0, 1753.0, 5144.0, 112.0, 298.0, 2759.0, 356.0, 4212.0,45, 0, 154, 0, 0, 573, 24, 751, 6, 0, 9, 60
Massachusetts, 2014, Quincy city, 93391.0, 5635.55, 16.57, 26.91, 10.33, 46636.0, 46755.0, 61080.0, 6627.0, 71.0, 23087.0, 52.0, 440.0, 2034.0, 40083.0, 21537.0, 14557.0, 6980.0, 2426.0, 4554.0, 18546.0, 9495.0, 9051.0, 21396.0, 9610.0, 5880.0, 4331.0, 1281.0, 164.0, 130.0, 0.0, 69549.0, 8558.0, 16199.0, 14813.0, 19280.0, 8641.0, 1201.0, 857.0, 78874.0, 55422.0, 0.0, 55422.0, 51580.0, 3842.0, 23452.0, 55422.0, 51580.0, 72.0, 2612.0, 2535.0, 808.0, 6512.0, 2306.0, 1115.0, 6541.0, 7573.0, 11264.0, 6775.0, 1831.0, 1636.0, 82325.0, 0.42, 50446.0, 33664.0, 30173.0, 3491.0, 14942.0, 0.0, 203.0, 978.0, 218.0, 441.0,286, 10, 405, 0, 0, 1032, 63, 1500, 35, 0, 73, 394
Massachusetts, 2014, Somerville city, 78903.0, 19168.96, 4.12, 4.22, 0.1, 40234.0, 38669.0, 59704.0, 6773.0, 128.0, 7053.0, 47.0, 1558.0, 3640.0, 31566.0, 11734.0, 8923.0, 2811.0, 380.0, 2431.0, 19832.0, 10017.0, 9815.0, 21589.0, 8337.0, 6917.0, 3867.0, 1585.0, 396.0, 104.0, 383.0, 58993.0, 5881.0, 10521.0, 6655.0, 19119.0, 11701.0, 1609.0, 3507.0, 70830.0, 53269.0, 0.0, 53269.0, 50737.0, 2532.0, 17561.0, 53269.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 92209.0, 0.44, 50279.0, 20900.0, 18267.0, 2633.0, 16896.0, 0.0, 3736.0, 6111.0, 0.0, 2636.0,144, 4, 192, 1, 0, 923, 109, 1224, 10, 0, 58, 213
Massachusetts, 2014, Springfield city, 153994.0, 4832.69, 31.87, 33.07, 1.21, 70676.0, 83318.0, 89178.0, 31162.0, 979.0, 3018.0, 207.0, 21846.0, 7604.0, 55816.0, 35866.0, 16652.0, 19214.0, 2627.0, 16587.0, 19950.0, 8739.0, 11211.0, 30832.0, 9895.0, 6882.0, 5320.0, 4766.0, 2630.0, 576.0, 763.0, 92805.0, 23818.0, 28508.0, 24385.0, 9902.0, 4762.0, 566.0, 864.0, 117429.0, 69416.0, 43.0, 69373.0, 59768.0, 9605.0, 48013.0, 69373.0, 59768.0, 717.0, 3721.0, 6113.0, 2106.0, 6045.0, 2037.0, 617.0, 3223.0, 3673.0, 19188.0, 5619.0, 3185.0, 3524.0, 49605.0, 0.5, null, null, null, null, null, null, null, null, null, null,82, 2, 236, 0, 0, 962, 92, 1290, 14, 0, 28, 124
Massachusetts, 2014, Worcester city, 183033.0, 4897.75, 37.37, 38.46, 1.09, 90790.0, 92243.0, 127637.0, 23382.0, 701.0, 12608.0, 64.0, 7292.0, 11349.0, 64923.0, 38071.0, 22302.0, 15769.0, 4113.0, 11656.0, 26852.0, 14047.0, 12805.0, 38263.0, 12815.0, 10883.0, 7046.0, 4513.0, 1560.0, 849.0, 597.0, 115922.0, 18926.0, 36165.0, 26951.0, 21748.0, 7706.0, 1933.0, 2493.0, 146813.0, 90580.0, 106.0, 90474.0, 82063.0, 8411.0, 56233.0, 90474.0, 82063.0, 0.0, 3842.0, 6933.0, 1578.0, 9923.0, 3395.0, 1060.0, 5266.0, 8867.0, 24839.0, 8765.0, 5033.0, 2562.0, 62223.0, 0.49, 79326.0, 67693.0, 56745.0, 10948.0, 2792.0, 0.0, 477.0, 4372.0, 765.0, 3227.0,1350, 2, 1417, 6, 0, 3829, 366, 5612, 10, 0, 402, 1768
Michigan, 2014, Ann Arbor city, 117759.0, 4231.4, 27.83, 28.7, 0.87, 57940.0, 59819.0, 84224.0, 8320.0, 321.0, 20215.0, 69.0, 708.0, 3902.0, 46326.0, 20387.0, 16035.0, 4352.0, 817.0, 3535.0, 25939.0, 12421.0, 13518.0, 25871.0, 10125.0, 7585.0, 3924.0, 2586.0, 719.0, 603.0, 329.0, 65980.0, 2599.0, 5023.0, 10254.0, 19240.0, 17093.0, 5597.0, 6174.0, 102247.0, 63236.0, 46.0, 63190.0, 60274.0, 2916.0, 39011.0, 63190.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 85210.0, 0.49, null, null, null, null, null, null, null, null, null, null,114, 11, 320, 0, 0, 1790, 105, 2215, 57, 0, 24, 195
Michigan, 2014, Dearborn city, 95546.0, 3944.19, 24.22, 24.47, 0.25, 46803.0, 48743.0, 84605.0, 4626.0, 293.0, 1766.0, 77.0, 1097.0, 3082.0, 31827.0, 21348.0, 15234.0, 6114.0, 1378.0, 4736.0, 10479.0, 5307.0, 5172.0, 11782.0, 4335.0, 1712.0, 1883.0, 2020.0, 764.0, 463.0, 605.0, 57930.0, 11234.0, 12632.0, 15223.0, 10346.0, 6332.0, 1479.0, 684.0, 70284.0, 40738.0, 0.0, 40738.0, 36535.0, 4203.0, 29546.0, 40738.0, 36535.0, 76.0, 641.0, 6916.0, 868.0, 5537.0, 2027.0, 378.0, 1384.0, 3415.0, 8724.0, 3920.0, 1957.0, 692.0, 61567.0, 0.46, null, null, null, null, null, null, null, null, null, null,207, 9, 338, 2, 0, 2389, 413, 3140, 36, 0, 97, 342
Michigan, 2014, Detroit city, 680281.0, 4902.91, 138.75, 142.87, 4.12, 320196.0, 360085.0, 98650.0, 539810.0, 3157.0, 8478.0, 0.0, 16176.0, 14010.0, 253490.0, 141520.0, 52953.0, 88567.0, 17799.0, 70768.0, 111970.0, 55193.0, 56777.0, 136245.0, 57576.0, 32543.0, 19728.0, 12822.0, 7410.0, 2885.0, 3281.0, 430812.0, 91002.0, 144299.0, 136121.0, 35234.0, 18722.0, 3195.0, 2239.0, 530788.0, 286350.0, 0.0, 286350.0, 224532.0, 61818.0, 244438.0, 286350.0, 224532.0, 1073.0, 8871.0, 33790.0, 4321.0, 26438.0, 10146.0, 4210.0, 9435.0, 24318.0, 50205.0, 29725.0, 12786.0, 9214.0, 36776.0, 0.49, 218627.0, 177639.0, 147271.0, 30368.0, 21517.0, 0.0, 1746.0, 8090.0, 2836.0, 6799.0,9194, 491, 9179, 298, 0, 13724, 10092, 32995, 557, 0, 3573, 13622
Michigan, 2014, Farmington Hills city, 81440.0, 2447.12, 33.28, 33.31, 0.03, 38755.0, 42685.0, 54472.0, 14175.0, 150.0, 10427.0, 0.0, 435.0, 1781.0, 34613.0, 20146.0, 16622.0, 3524.0, 1175.0, 2349.0, 14467.0, 6434.0, 8033.0, 13187.0, 7542.0, 2989.0, 1739.0, 628.0, 139.0, 75.0, 75.0, 60792.0, 3310.0, 8485.0, 16173.0, 17310.0, 11395.0, 2729.0, 1390.0, 69381.0, 43978.0, 104.0, 43874.0, 42204.0, 1670.0, 25403.0, 43874.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 93823.0, 0.44, null, null, null, null, null, null, null, null, null, null,59, 3, 194, 0, 0, 714, 82, 990, 17, 0, 19, 95
Michigan, 2014, Flint city, 98990.0, 2962.37, 33.42, 34.05, 0.64, 47223.0, 51767.0, 41403.0, 51099.0, 949.0, 89.0, 103.0, 681.0, 4666.0, 39125.0, 22809.0, 8511.0, 14298.0, 3447.0, 10851.0, 16316.0, 8858.0, 7458.0, 19461.0, 6900.0, 4818.0, 3131.0, 2578.0, 1362.0, 288.0, 384.0, 61762.0, 10330.0, 20454.0, 23284.0, 5360.0, 1848.0, 303.0, 183.0, 77555.0, 39027.0, 0.0, 39027.0, 29714.0, 9313.0, 38528.0, 39027.0, 29714.0, 0.0, 1238.0, 5236.0, 884.0, 3067.0, 981.0, 770.0, 584.0, 1700.0, 7556.0, 4669.0, 1686.0, 1343.0, 36879.0, 0.48, null, null, null, null, null, null, null, null, null, null,134, 5, 331, 1, 0, 1349, 77, 1757, 18, 0, 82, 235
Michigan, 2014, Grand Rapids city, 193793.0, 4365.16, 44.4, 45.26, 0.87, 96404.0, 97389.0, 129315.0, 41785.0, 1235.0, 3309.0, 182.0, 10873.0, 7094.0, 72388.0, 39740.0, 24278.0, 15462.0, 3466.0, 11996.0, 32648.0, 15335.0, 17313.0, 36000.0, 13368.0, 10819.0, 4583.0, 3211.0, 1926.0, 1486.0, 607.0, 120231.0, 15944.0, 30387.0, 35013.0, 25150.0, 9984.0, 1816.0, 1937.0, 151810.0, 102433.0, 68.0, 102365.0, 93996.0, 8369.0, 49377.0, 102365.0, 93996.0, 1021.0, 3620.0, 16506.0, 2309.0, 9824.0, 2577.0, 1217.0, 4580.0, 11389.0, 23593.0, 11978.0, 3522.0, 1860.0, 51902.0, 0.46, 91771.0, 76843.0, 67674.0, 9169.0, 4586.0, 494.0, 504.0, 3486.0, 2529.0, 3329.0,862, 64, 1126, 7, 0, 3755, 293, 5174, 86, 0, 426, 1381
Michigan, 2014, Kalamazoo city, 75909.0, 3075.21, 24.68, 25.12, 0.43, 37859.0, 38050.0, 50761.0, 17349.0, 369.0, 1487.0, 256.0, 882.0, 4805.0, 28996.0, 13099.0, 7957.0, 5142.0, 1127.0, 4015.0, 15897.0, 7722.0, 8175.0, 17080.0, 6868.0, 5693.0, 1930.0, 1483.0, 599.0, 376.0, 131.0, 39457.0, 3739.0, 8076.0, 13953.0, 8336.0, 3315.0, 921.0, 1117.0, 63135.0, 41018.0, 0.0, 41018.0, 36679.0, 4339.0, 22117.0, 41018.0, 36679.0, 93.0, 684.0, 5813.0, 383.0, 5722.0, 631.0, 1001.0, 1391.0, 3273.0, 9918.0, 4076.0, 2615.0, 1079.0, 48692.0, 0.51, null, null, null, null, null, null, null, null, null, null,0, 0, 0, 0, 0, 37, 1, 38, 0, 0, 1, 1
Michigan, 2014, Lansing city, 113659.0, 3152.92, 36.05, 36.68, 0.63, 55114.0, 58545.0, 71402.0, 26253.0, 358.0, 3446.0, 0.0, 3358.0, 8842.0, 47908.0, 24032.0, 13820.0, 10212.0, 1884.0, 8328.0, 23876.0, 11772.0, 12104.0, 22940.0, 9990.0, 5840.0, 2720.0, 1972.0, 1222.0, 399.0, 797.0, 72152.0, 7463.0, 17324.0, 27701.0, 11826.0, 4624.0, 1563.0, 1651.0, 88743.0, 57950.0, 0.0, 57950.0, 52746.0, 5204.0, 30793.0, 57950.0, 52746.0, 43.0, 1189.0, 6278.0, 745.0, 6428.0, 1570.0, 1273.0, 3197.0, 5587.0, 13766.0, 5965.0, 3079.0, 3626.0, 45583.0, 0.43, 52155.0, 46122.0, 40494.0, 5628.0, 2443.0, 35.0, 184.0, 1670.0, 356.0, 1345.0,0, 0, 0, 0, 0, 1, 1, 2, 1, 1, 0, 2
Michigan, 2014, Livonia city, 94959.0, 2660.28, 35.7, 35.85, 0.16, 46392.0, 48567.0, 87142.0, 3663.0, 115.0, 3032.0, 0.0, 161.0, 846.0, 35937.0, 24924.0, 20024.0, 4900.0, 1726.0, 3174.0, 11013.0, 4431.0, 6582.0, 6029.0, 3162.0, 1318.0, 779.0, 246.0, 254.0, 136.0, 134.0, 69244.0, 4376.0, 17852.0, 23065.0, 15542.0, 6676.0, 895.0, 838.0, 79170.0, 51198.0, 0.0, 51198.0, 47938.0, 3260.0, 27972.0, 51198.0, 47938.0, 118.0, 2647.0, 8643.0, 1210.0, 5330.0, 1769.0, 953.0, 3102.0, 4463.0, 11211.0, 4708.0, 2487.0, 1297.0, 79225.0, 0.38, null, null, null, null, null, null, null, null, null, null,83, 3, 207, 1, 0, 1425, 148, 1780, 15, 0, 20, 119
Michigan, 2014, Southfield city, 73001.0, 2778.49, 26.27, 26.28, 0.01, 31235.0, 41766.0, 17612.0, 51281.0, 157.0, 1398.0, 0.0, 106.0, 2447.0, 33860.0, 17643.0, 10529.0, 7114.0, 1290.0, 5824.0, 16217.0, 6207.0, 10010.0, 17388.0, 9618.0, 4672.0, 1456.0, 1058.0, 426.0, 125.0, 33.0, 54351.0, 3426.0, 10539.0, 19538.0, 12405.0, 6364.0, 1186.0, 893.0, 61703.0, 38070.0, 0.0, 38070.0, 34285.0, 3785.0, 23633.0, 38070.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 60808.0, 0.44, null, null, null, null, null, null, null, null, null, null,99, 3, 322, 3, 0, 1474, 355, 2151, 21, 0, 82, 205
Michigan, 2014, Sterling Heights city, 131729.0, 3608.56, 36.5, 36.8, 0.29, 64721.0, 67008.0, 110735.0, 8829.0, 0.0, 7911.0, 0.0, 750.0, 3504.0, 49635.0, 34545.0, 26903.0, 7642.0, 1445.0, 6197.0, 15090.0, 7077.0, 8013.0, 15014.0, 5480.0, 3903.0, 2732.0, 1894.0, 756.0, 121.0, 128.0, 93068.0, 9137.0, 28917.0, 27992.0, 16541.0, 9247.0, 909.0, 325.0, 109314.0, 70597.0, 87.0, 70510.0, 66407.0, 4103.0, 38717.0, 70510.0, 66407.0, 173.0, 2618.0, 12414.0, 2184.0, 9512.0, 2122.0, 1282.0, 4147.0, 5863.0, 13543.0, 7740.0, 2819.0, 1990.0, 74989.0, 0.42, null, null, null, null, null, null, null, null, null, null,151, 12, 221, 0, 0, 1648, 154, 2023, 33, 0, 27, 211
Michigan, 2014, Troy city, 83120.0, 2483.18, 33.47, 33.64, 0.17, 41290.0, 41830.0, 56799.0, 4574.0, 128.0, 19053.0, 151.0, 610.0, 1805.0, 30597.0, 22243.0, 18506.0, 3737.0, 1125.0, 2612.0, 8354.0, 3875.0, 4479.0, 8424.0, 3481.0, 2262.0, 895.0, 1275.0, 360.0, 151.0, 0.0, 58210.0, 3764.0, 8318.0, 12909.0, 14816.0, 12814.0, 2952.0, 2637.0, 67498.0, 43211.0, 38.0, 43173.0, 40697.0, 2476.0, 24287.0, 43173.0, 40697.0, 113.0, 842.0, 8363.0, 995.0, 3556.0, 660.0, 822.0, 3019.0, 6130.0, 11371.0, 2894.0, 1296.0, 636.0, 104991.0, 0.4, null, null, null, null, null, null, null, null, null, null,31, 1, 157, 1, 0, 1139, 71, 1367, 9, 0, 10, 51
Michigan, 2014, Warren city, 135099.0, 3929.52, 34.38, 34.46, 0.08, 65255.0, 69844.0, 98314.0, 24664.0, 390.0, 8262.0, 0.0, 722.0, 2747.0, 53403.0, 33779.0, 20338.0, 13441.0, 2901.0, 10540.0, 19624.0, 9695.0, 9929.0, 16731.0, 5131.0, 4880.0, 2560.0, 2142.0, 1388.0, 279.0, 351.0, 91459.0, 12814.0, 33038.0, 30978.0, 10298.0, 3419.0, 443.0, 469.0, 106869.0, 64313.0, 0.0, 64313.0, 58870.0, 5443.0, 42556.0, 64313.0, 58870.0, 86.0, 2968.0, 11564.0, 1624.0, 7051.0, 2456.0, 1189.0, 2973.0, 5988.0, 11954.0, 6583.0, 2984.0, 1450.0, 52902.0, 0.41, null, null, null, null, null, null, null, null, null, null,378, 20, 742, 4, 0, 2157, 545, 3444, 103, 0, 161, 646
Michigan, 2014, Westland city, 82318.0, 4030.31, 20.42, 20.44, 0.02, 39191.0, 43127.0, 56769.0, 19550.0, 741.0, 3093.0, 84.0, 1156.0, 925.0, 34251.0, 19436.0, 11888.0, 7548.0, 2798.0, 4750.0, 14815.0, 6626.0, 8189.0, 14644.0, 7119.0, 3953.0, 1585.0, 1200.0, 366.0, 144.0, 277.0, 58366.0, 7884.0, 19773.0, 20445.0, 7234.0, 2459.0, 328.0, 243.0, 69319.0, 42904.0, 0.0, 42904.0, 39965.0, 2939.0, 26415.0, 42904.0, 39965.0, 112.0, 1976.0, 6901.0, 1183.0, 4582.0, 2328.0, 519.0, 1402.0, 4073.0, 9458.0, 5057.0, 1508.0, 866.0, 54934.0, 0.43, null, null, null, null, null, null, null, null, null, null,184, 5, 362, 2, 0, 1358, 193, 1913, 47, 0, 66, 299
Michigan, 2014, Wyoming city, 74820.0, 3036.69, 24.64, 24.87, 0.23, 36066.0, 38754.0, 57562.0, 3987.0, 1381.0, 1854.0, 0.0, 5887.0, 4149.0, 27786.0, 18834.0, 11819.0, 7015.0, 2016.0, 4999.0, 8952.0, 4827.0, 4125.0, 10139.0, 3499.0, 2850.0, 1806.0, 1219.0, 194.0, 525.0, 46.0, 48654.0, 8946.0, 13673.0, 14889.0, 7376.0, 2724.0, 598.0, 448.0, 58102.0, 40576.0, 0.0, 40576.0, 37967.0, 2609.0, 17526.0, 40576.0, 37967.0, 21.0, 2358.0, 8712.0, 2461.0, 4160.0, 2141.0, 743.0, 1876.0, 3055.0, 7027.0, 3398.0, 1676.0, 339.0, 55980.0, 0.41, null, null, null, null, null, null, null, null, null, null,195, 13, 313, 5, 0, 1066, 139, 1518, 49, 0, 41, 290
Minnesota, 2014, Bloomington city, 86319.0, 2488.87, 34.68, 38.42, 3.74, 43282.0, 43037.0, 67923.0, 6534.0, 134.0, 6444.0, 78.0, 1200.0, 4006.0, 37593.0, 22022.0, 17072.0, 4950.0, 1831.0, 3119.0, 15571.0, 7518.0, 8053.0, 11887.0, 5333.0, 3100.0, 2056.0, 874.0, 417.0, 107.0, 0.0, 65426.0, 4044.0, 14650.0, 21354.0, 16987.0, 6099.0, 1489.0, 803.0, 73886.0, 50192.0, 76.0, 50116.0, 47876.0, 2240.0, 23694.0, 50116.0, 47876.0, 290.0, 1404.0, 6754.0, 1019.0, 5560.0, 2784.0, 902.0, 4665.0, 6221.0, 10420.0, 4603.0, 2379.0, 875.0, 85069.0, 0.43, null, null, null, null, null, null, null, null, null, null,59, 6, 203, 0, 0, 2892, 107, 3202, 23, 0, 75, 157
Minnesota, 2014, Brooklyn Park city, 78741.0, 3020.01, 26.07, 26.57, 0.5, 35686.0, 43055.0, 43609.0, 20194.0, 0.0, 10561.0, 0.0, 1531.0, 2846.0, 26544.0, 18343.0, 12219.0, 6124.0, 1837.0, 4287.0, 8201.0, 3297.0, 4904.0, 7820.0, 3494.0, 915.0, 1032.0, 1183.0, 555.0, 326.0, 315.0, 48559.0, 4812.0, 11953.0, 17050.0, 11287.0, 2838.0, 470.0, 149.0, 57778.0, 41776.0, 0.0, 41776.0, 40279.0, 1497.0, 16002.0, 41776.0, 40279.0, 117.0, 1230.0, 6788.0, 1173.0, 3253.0, 1955.0, 664.0, 4231.0, 5220.0, 10255.0, 3149.0, 1533.0, 711.0, 72084.0, 0.39, null, null, null, null, null, null, null, null, null, null,147, 8, 444, 1, 0, 1803, 126, 2373, 50, 0, 107, 305
Minnesota, 2014, Duluth city, 86242.0, 1272.14, 67.79, 87.43, 19.64, 43333.0, 42909.0, 77008.0, 2539.0, 1633.0, 1601.0, 0.0, 527.0, 2934.0, 36307.0, 19288.0, 14093.0, 5195.0, 1339.0, 3856.0, 17019.0, 8682.0, 8337.0, 15097.0, 7652.0, 3563.0, 1997.0, 1189.0, 542.0, 96.0, 58.0, 53593.0, 3810.0, 13453.0, 17495.0, 12721.0, 4287.0, 950.0, 877.0, 73196.0, 46746.0, 121.0, 46625.0, 44486.0, 2139.0, 26450.0, 46625.0, 44486.0, 511.0, 1998.0, 2207.0, 739.0, 5368.0, 2027.0, 707.0, 2865.0, 3658.0, 13859.0, 6145.0, 2340.0, 2062.0, 61291.0, 0.49, null, null, null, null, null, null, null, null, null, null,0, 1, 3, 0, 0, 27, 2, 32, 1, 0, 0, 1
Minnesota, 2014, Eagan city, 66087.0, 2123.79, 31.12, 33.43, 2.31, 32739.0, 33348.0, 51982.0, 4306.0, 198.0, 6979.0, 0.0, 1101.0, 1521.0, 27007.0, 17738.0, 14171.0, 3567.0, 1414.0, 2153.0, 9269.0, 3699.0, 5570.0, 8452.0, 2903.0, 2902.0, 1292.0, 777.0, 319.0, 135.0, 124.0, 46544.0, 2229.0, 6448.0, 13595.0, 15024.0, 7230.0, 1393.0, 625.0, 52447.0, 40506.0, 158.0, 40348.0, 39434.0, 914.0, 11941.0, 40348.0, 39434.0, 96.0, 1806.0, 4754.0, 1363.0, 4020.0, 2435.0, 1706.0, 3204.0, 4428.0, 8327.0, 3797.0, 1758.0, 1740.0, 102805.0, 0.42, null, null, null, null, null, null, null, null, null, null,11, 7, 152, 0, 0, 995, 30, 1177, 1, 0, 12, 24
Minnesota, 2014, Maple Grove city, null, 2051.48, 32.63, 35.03, 2.39, 32292.0, 34657.0, null, null, null, null, null, null, null, 27457.0, 19173.0, 15955.0, 3218.0, 738.0, 2480.0, 8284.0, 3492.0, 4792.0, 4829.0, 1694.0, 1607.0, 874.0, 463.0, 100.0, 0.0, 91.0, 47457.0, 1346.0, 7087.0, 14388.0, 16209.0, 6829.0, 692.0, 906.0, 52101.0, 40095.0, 0.0, 40095.0, 38836.0, 1259.0, 12006.0, 40095.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 111751.0, 0.4, null, null, null, null, null, null, null, null, null, null,9, 1, 119, 2, 0, 1037, 25, 1181, 3, 0, 9, 23
